company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,time_pressure_ratio,ground_time_variance,ground_time_efficiency,total_passengers,total_children,basic_economy_pax,stroller_users,lap_children,pnr_count,load_factor,children_ratio,basic_economy_ratio,avg_party_size,wheelchair_requests,unaccompanied_minors,total_ssrs,ssr_intensity,aircraft_size_category,departure_country,arrival_country,is_international,from_major_hub,to_major_hub,is_express,difficulty_score
G7,4406,2025-08-08,ORD,TVC,2025-08-08T09:25:00Z,2025-08-08T11:54:00Z,2025-08-08T09:20:00Z,2025-08-08T11:34:00Z,50,CRJ-550,Express,80,39,29,-5.0,-0.6375,-0.5125,2.7586206896551726,58,3,4,0,0,45,1.16,0.05172413793103448,0.06896551724137931,1.288888888888889,2,0,2,0.034482758620689655,Small,US,US,0,1,0,1,0.40911517087830446
UA,1525,2025-08-01,ORD,AUS,2025-08-01T13:40:00Z,2025-08-01T16:30:00Z,2025-08-01T13:44:00Z,2025-08-01T16:19:00Z,126,A319-100,Mainline,70,106,43,4.0,-0.38571428571428573,0.5142857142857142,1.627906976744186,168,13,13,3,3,105,1.3333333333333333,0.07738095238095238,0.07738095238095238,1.6,0,0,0,0.0,Medium,US,US,0,1,0,0,0.43713767667053116
UA,1920,2025-08-03,ORD,LAS,2025-08-03T15:41:00Z,2025-08-03T17:41:00Z,2025-08-03T16:35:00Z,2025-08-03T18:11:00Z,179,B737-900,Mainline,67,97,56,54.0,-0.16417910447761194,0.44776119402985076,1.1964285714285714,190,4,15,0,0,127,1.0614525139664805,0.021052631578947368,0.07894736842105263,1.4960629921259843,10,0,10,0.05263157894736842,Medium,US,US,0,1,0,0,0.403438569691787
OO,5447,2025-08-02,ORD,PVD,2025-08-02T11:05:00Z,2025-08-02T14:39:00Z,2025-08-02T11:12:00Z,2025-08-02T14:23:00Z,70,ERJ-175,Express,71,85,34,7.0,-0.5211267605633803,0.19718309859154928,2.088235294117647,96,8,0,3,0,49,1.3714285714285714,0.08333333333333333,0.0,1.9591836734693877,10,0,10,0.10416666666666667,Small,US,US,0,1,0,1,0.446832701143169
UA,793,2025-08-15,ORD,DFW,2025-08-15T16:20:00Z,2025-08-15T18:58:00Z,2025-08-15T17:39:00Z,2025-08-15T20:11:00Z,150,A320-200,Mainline,-45,40,46,79.0,0.0,0.0,-0.9782608695652174,132,4,13,1,2,92,0.88,0.030303030303030304,0.09848484848484848,1.434782608695652,4,0,4,0.030303030303030304,Medium,US,US,0,1,0,0,0.39332891712539336
OO,5763,2025-08-13,ORD,TUL,2025-08-13T12:45:00Z,2025-08-13T14:49:00Z,2025-08-13T12:45:00Z,2025-08-13T14:35:00Z,76,ERJ-175,Express,280,52,34,0.0,-0.8785714285714286,-0.8142857142857143,8.235294117647058,102,6,9,1,1,61,1.3421052631578947,0.058823529411764705,0.08823529411764706,1.6721311475409837,2,0,2,0.0196078431372549,Small,US,US,0,1,0,1,0.436390678071805
UA,1414,2025-08-07,ORD,BOI,2025-08-07T08:45:00Z,2025-08-07T11:43:00Z,2025-08-07T08:36:00Z,2025-08-07T11:12:00Z,150,A320-200,Mainline,57,60,46,-9.0,-0.19298245614035087,0.05263157894736842,1.2391304347826086,164,3,18,1,2,111,1.0933333333333333,0.018292682926829267,0.10975609756097561,1.4774774774774775,2,0,2,0.012195121951219513,Medium,US,US,0,1,0,0,0.3993050671950941
UA,1156,2025-08-03,ORD,MSY,2025-08-03T19:55:00Z,2025-08-03T22:25:00Z,2025-08-03T20:23:00Z,2025-08-03T22:55:00Z,179,B737-900,Mainline,165,57,56,28.0,-0.6606060606060606,-0.6545454545454545,2.9464285714285716,218,11,20,7,2,127,1.217877094972067,0.05045871559633028,0.09174311926605505,1.7165354330708662,6,0,6,0.027522935779816515,Medium,US,US,0,1,0,0,0.43210903823234226
UA,1314,2025-08-12,ORD,IAH,2025-08-12T14:26:00Z,2025-08-12T17:25:00Z,2025-08-12T14:30:00Z,2025-08-12T18:13:00Z,200,A321-2NX,Mainline,72,97,62,4.0,-0.1388888888888889,0.3472222222222222,1.1612903225806452,214,6,19,1,0,157,1.07,0.028037383177570093,0.08878504672897196,1.3630573248407643,10,0,10,0.04672897196261682,Medium,US,US,0,1,0,0,0.40533124633065104
UA,2661,2025-08-05,ORD,LGA,2025-08-05T10:00:00Z,2025-08-05T13:18:00Z,2025-08-05T09:59:00Z,2025-08-05T13:09:00Z,166,B737-800,Mainline,63,92,51,-1.0,-0.19047619047619047,0.4603174603174603,1.2352941176470589,175,10,30,1,0,116,1.0542168674698795,0.05714285714285714,0.17142857142857143,1.5086206896551724,4,0,4,0.022857142857142857,Medium,US,US,0,1,0,0,0.43258723886285416
G7,4456,2025-08-10,ORD,CMH,2025-08-10T07:14:00Z,2025-08-10T09:44:00Z,2025-08-10T07:11:00Z,2025-08-10T09:43:00Z,50,CRJ-550,Express,979,1005,29,-3.0,-0.9703779366700716,0.026557711950970377,33.758620689655174,34,2,4,0,0,25,0.68,0.058823529411764705,0.11764705882352941,1.36,0,0,0,0.0,Small,US,US,0,1,0,1,0.39905639745714516
UA,909,2025-08-01,ORD,AMS,2025-08-01T18:15:00Z,2025-08-02T09:20:00Z,2025-08-01T18:42:00Z,2025-08-02T09:42:00Z,243,B787-8,Mainline,3160,2867,95,27.0,-0.9699367088607594,-0.09272151898734177,33.26315789473684,273,11,0,2,1,153,1.123456790123457,0.040293040293040296,0.0,1.7843137254901962,24,0,24,0.08791208791208792,Large,US,NL,1,1,0,0,0.4353876837990489
OO,5376,2025-08-10,ORD,LEX,2025-08-10T14:30:00Z,2025-08-10T17:01:00Z,2025-08-10T15:05:00Z,2025-08-10T17:32:00Z,70,ERJ-175,Express,77,28,34,35.0,-0.5584415584415584,-0.6363636363636364,2.264705882352941,75,3,4,1,0,55,1.0714285714285714,0.04,0.05333333333333334,1.3636363636363635,4,0,4,0.05333333333333334,Small,US,US,0,1,0,1,0.40027644153221187
UA,708,2025-08-13,ORD,MCI,2025-08-13T08:51:00Z,2025-08-13T10:35:00Z,2025-08-13T09:00:00Z,2025-08-13T10:30:00Z,126,A319-100,Mainline,70,105,43,9.0,-0.38571428571428573,0.5,1.627906976744186,126,0,6,0,0,118,1.0,0.0,0.047619047619047616,1.0677966101694916,1,0,1,0.007936507936507936,Medium,US,US,0,1,0,0,0.3645373627912995
UA,1069,2025-08-12,ORD,DCA,2025-08-12T19:40:00Z,2025-08-12T22:42:00Z,2025-08-12T21:27:00Z,2025-08-13T00:58:00Z,150,A320-200,Mainline,-23,99,54,107.0,0.0,0.0,-0.42592592592592593,96,4,10,0,0,69,0.64,0.041666666666666664,0.10416666666666667,1.391304347826087,0,0,0,0.0,Medium,US,US,0,1,0,0,0.38323330097640634
UA,1658,2025-08-11,ORD,EWR,2025-08-11T06:00:00Z,2025-08-11T09:13:00Z,2025-08-11T05:58:00Z,2025-08-11T09:10:00Z,179,B737-900,Mainline,506,395,56,-2.0,-0.8893280632411067,-0.21936758893280633,9.035714285714286,191,2,26,1,0,150,1.0670391061452513,0.010471204188481676,0.13612565445026178,1.2733333333333334,0,0,0,0.0,Medium,US,US,0,1,0,0,0.3955121198147795
UA,2635,2025-08-08,ORD,CLT,2025-08-08T14:08:00Z,2025-08-08T17:18:00Z,2025-08-08T14:23:00Z,2025-08-08T17:49:00Z,126,B737-700,Mainline,67,52,51,15.0,-0.23880597014925373,-0.22388059701492538,1.3137254901960784,129,5,17,0,0,86,1.0238095238095237,0.03875968992248062,0.13178294573643412,1.5,6,3,9,0.06976744186046512,Medium,US,US,0,1,0,0,0.4320894541566894
UA,1815,2025-08-09,ORD,MSY,2025-08-09T10:50:00Z,2025-08-09T13:20:00Z,2025-08-09T10:50:00Z,2025-08-09T13:18:00Z,150,A320-200,Mainline,66,84,46,0.0,-0.30303030303030304,0.2727272727272727,1.434782608695652,189,12,27,5,3,103,1.26,0.06349206349206349,0.14285714285714285,1.8349514563106797,9,0,9,0.047619047619047616,Medium,US,US,0,1,0,0,0.4539179058840249
UA,1538,2025-08-09,ORD,SAV,2025-08-09T11:05:00Z,2025-08-09T14:34:00Z,2025-08-09T11:06:00Z,2025-08-09T14:26:00Z,126,A319-100,Mainline,76,97,43,1.0,-0.4342105263157895,0.27631578947368424,1.7674418604651163,220,25,3,8,1,81,1.746031746031746,0.11363636363636363,0.013636363636363636,2.7160493827160495,2,2,4,0.01818181818181818,Medium,US,US,0,1,0,0,0.5035154204868801
G7,4461,2025-08-10,ORD,ABE,2025-08-10T13:51:00Z,2025-08-10T17:00:00Z,2025-08-10T13:48:00Z,2025-08-10T16:56:00Z,50,CRJ-550,Express,115,133,33,-3.0,-0.7130434782608696,0.1565217391304348,3.484848484848485,48,2,1,0,0,32,0.96,0.041666666666666664,0.020833333333333332,1.5,0,0,0,0.0,Small,US,US,0,1,0,1,0.38797769916431313
OO,5398,2025-08-14,ORD,IND,2025-08-14T10:55:00Z,2025-08-14T13:07:00Z,2025-08-14T10:53:00Z,2025-08-14T13:16:00Z,76,ERJ-175,Express,80,95,34,-2.0,-0.575,0.1875,2.3529411764705883,65,1,5,0,0,58,0.8552631578947368,0.015384615384615385,0.07692307692307693,1.1206896551724137,4,0,4,0.06153846153846154,Small,US,US,0,1,0,1,0.3750844195045604
G7,4559,2025-08-08,ORD,SDF,2025-08-08T10:55:00Z,2025-08-08T13:24:00Z,2025-08-08T10:44:00Z,2025-08-08T13:04:00Z,50,CRJ-550,Express,101,98,29,-11.0,-0.7128712871287128,-0.0297029702970297,3.4827586206896552,50,1,2,0,0,41,1.0,0.02,0.04,1.2195121951219512,8,0,8,0.16,Small,US,US,0,1,0,1,0.3855100172964255
UA,2172,2025-08-11,ORD,FAI,2025-08-11T16:05:00Z,2025-08-11T19:40:00Z,2025-08-11T16:08:00Z,2025-08-11T19:42:00Z,166,B737-MAX8,Mainline,77,92,51,3.0,-0.33766233766233766,0.19480519480519481,1.5098039215686274,179,6,10,2,1,102,1.0783132530120483,0.0335195530726257,0.055865921787709494,1.7549019607843137,16,0,16,0.0893854748603352,Medium,US,US,0,1,0,0,0.4196120482014305
UA,2378,2025-08-07,ORD,LAX,2025-08-07T21:42:00Z,2025-08-08T00:15:00Z,2025-08-07T22:03:00Z,2025-08-08T00:14:00Z,200,A321-2NX,Mainline,77,84,62,21.0,-0.19480519480519481,0.09090909090909091,1.2419354838709677,219,9,22,2,1,143,1.095,0.0410958904109589,0.1004566210045662,1.5314685314685315,11,0,11,0.0502283105022831,Medium,US,US,0,1,0,0,0.4202672841111701
G7,4590,2025-08-12,ORD,MDT,2025-08-12T16:45:00Z,2025-08-12T19:52:00Z,2025-08-12T16:54:00Z,2025-08-12T20:57:00Z,50,CRJ-550,Express,110,68,29,9.0,-0.7363636363636363,-0.38181818181818183,3.793103448275862,53,3,5,0,0,40,1.06,0.05660377358490566,0.09433962264150944,1.325,0,0,0,0.0,Small,US,US,0,1,0,1,0.4102125386170839
OO,5427,2025-08-14,ORD,PIA,2025-08-14T09:05:00Z,2025-08-14T10:19:00Z,2025-08-14T10:45:00Z,2025-08-14T11:56:00Z,50,CRJ-200,Express,90,143,29,100.0,-0.6777777777777778,0.5888888888888889,3.103448275862069,51,2,5,1,1,38,1.02,0.0392156862745098,0.09803921568627451,1.3421052631578947,14,0,14,0.27450980392156865,Small,US,US,0,1,0,1,0.4191383381180455
OO,5026,2025-08-11,ORD,JST,2025-08-11T21:05:00Z,2025-08-11T23:55:00Z,2025-08-11T21:29:00Z,2025-08-12T01:00:00Z,50,CRJ-200,Express,40,33,29,24.0,-0.275,-0.175,1.3793103448275863,46,2,4,1,2,24,0.92,0.043478260869565216,0.08695652173913043,1.9166666666666667,8,0,8,0.17391304347826086,Small,US,US,0,1,0,1,0.41866170350267556
G7,4571,2025-08-11,ORD,XNA,2025-08-11T20:00:00Z,2025-08-11T22:06:00Z,2025-08-11T19:55:00Z,2025-08-11T22:16:00Z,50,CRJ-550,Express,70,91,29,-5.0,-0.5857142857142857,0.3,2.413793103448276,51,1,3,0,0,39,1.02,0.0196078431372549,0.058823529411764705,1.3076923076923077,12,0,12,0.23529411764705882,Small,US,US,0,1,0,1,0.3972558228246327
UA,374,2025-08-05,ORD,MSP,2025-08-05T16:10:00Z,2025-08-05T17:49:00Z,2025-08-05T16:08:00Z,2025-08-05T17:32:00Z,126,A319-100,Mainline,82,104,43,-2.0,-0.47560975609756095,0.2682926829268293,1.9069767441860466,138,4,3,0,0,99,1.0952380952380953,0.028985507246376812,0.021739130434782608,1.393939393939394,10,0,10,0.07246376811594203,Medium,US,US,0,1,0,0,0.3969638053757181
G7,4559,2025-08-15,ORD,SDF,2025-08-15T10:55:00Z,2025-08-15T13:24:00Z,2025-08-15T10:49:00Z,2025-08-15T13:27:00Z,50,CRJ-550,Express,62,74,29,-6.0,-0.532258064516129,0.1935483870967742,2.1379310344827585,43,0,2,0,0,38,0.86,0.0,0.046511627906976744,1.131578947368421,0,0,0,0.0,Small,US,US,0,1,0,1,0.35699159237335076
UA,1803,2025-08-06,ORD,DEN,2025-08-06T10:44:00Z,2025-08-06T12:32:00Z,2025-08-06T10:43:00Z,2025-08-06T12:27:00Z,200,A321-2NX,Mainline,791,811,62,-1.0,-0.9216182048040455,0.025284450063211124,12.758064516129032,214,3,6,1,1,161,1.07,0.014018691588785047,0.028037383177570093,1.329192546583851,13,0,13,0.06074766355140187,Medium,US,US,0,1,0,0,0.39226432387990007
OO,5274,2025-08-15,ORD,SBN,2025-08-15T21:30:00Z,2025-08-15T23:30:00Z,2025-08-15T23:51:00Z,2025-08-16T01:32:00Z,50,CRJ-550,Express,65,59,29,141.0,-0.5538461538461539,-0.09230769230769231,2.2413793103448274,45,2,13,1,0,40,0.9,0.044444444444444446,0.28888888888888886,1.125,4,0,4,0.08888888888888889,Small,US,US,0,1,0,1,0.43186762810361023
UA,416,2025-08-14,ORD,MXP,2025-08-14T21:35:00Z,2025-08-15T13:20:00Z,2025-08-14T22:40:00Z,2025-08-15T14:25:00Z,243,B787-8,Mainline,1895,1966,150,65.0,-0.920844327176781,0.03746701846965699,12.633333333333333,287,11,0,3,2,162,1.1810699588477367,0.03832752613240418,0.0,1.771604938271605,5,0,5,0.017421602787456445,Large,US,IT,1,1,0,0,0.4160456276386277
YX,3614,2025-08-05,ORD,MCI,2025-08-05T21:25:00Z,2025-08-05T23:14:00Z,2025-08-05T21:22:00Z,2025-08-05T22:54:00Z,70,ERJ-170,Express,275,287,34,-3.0,-0.8763636363636363,0.04363636363636364,8.088235294117647,61,3,5,1,1,36,0.8714285714285714,0.04918032786885246,0.08196721311475409,1.6944444444444444,2,0,2,0.03278688524590164,Small,US,US,0,1,0,1,0.40711737007169785
UA,343,2025-08-01,ORD,SFO,2025-08-01T10:53:00Z,2025-08-01T13:40:00Z,2025-08-01T10:57:00Z,2025-08-01T13:31:00Z,150,A320-200,Mainline,69,83,46,4.0,-0.3333333333333333,0.2028985507246377,1.5,182,9,4,4,1,122,1.2133333333333334,0.04945054945054945,0.02197802197802198,1.4918032786885247,2,0,2,0.01098901098901099,Medium,US,US,0,1,0,0,0.4054380471843591
YX,3498,2025-08-04,ORD,CVG,2025-08-04T07:10:00Z,2025-08-04T09:35:00Z,2025-08-04T07:06:00Z,2025-08-04T09:37:00Z,76,ERJ-175,Express,45,52,34,-4.0,-0.24444444444444444,0.15555555555555556,1.3235294117647058,75,1,2,0,0,65,0.9868421052631579,0.013333333333333334,0.02666666666666667,1.1538461538461537,16,0,16,0.21333333333333335,Small,US,US,0,1,0,1,0.3842775999861028
UA,2387,2025-08-02,ORD,MCO,2025-08-02T06:00:00Z,2025-08-02T09:47:00Z,2025-08-02T05:55:00Z,2025-08-02T09:31:00Z,179,B737-900,Mainline,379,335,56,-5.0,-0.8522427440633246,-0.11609498680738786,6.767857142857143,289,26,32,8,2,108,1.6145251396648044,0.08996539792387544,0.11072664359861592,2.675925925925926,1,0,1,0.0034602076124567475,Medium,US,US,0,1,0,0,0.4928301160079513
UA,561,2025-08-08,ORD,MCI,2025-08-08T12:45:00Z,2025-08-08T14:22:00Z,2025-08-08T12:43:00Z,2025-08-08T14:06:00Z,126,B737-700,Mainline,68,81,43,-2.0,-0.36764705882352944,0.19117647058823528,1.5813953488372092,134,3,7,1,2,102,1.0634920634920635,0.022388059701492536,0.05223880597014925,1.3137254901960784,4,0,4,0.029850746268656716,Medium,US,US,0,1,0,0,0.388419541939893
UA,1872,2025-08-09,ORD,MSP,2025-08-09T14:12:00Z,2025-08-09T15:50:00Z,2025-08-09T14:27:00Z,2025-08-09T15:55:00Z,150,A320-200,Mainline,102,158,46,15.0,-0.5490196078431373,0.5490196078431373,2.217391304347826,185,15,17,4,3,103,1.2333333333333334,0.08108108108108109,0.0918918918918919,1.796116504854369,15,0,15,0.08108108108108109,Medium,US,US,0,1,0,0,0.459380551320463
OO,5699,2025-08-13,ORD,SAV,2025-08-13T18:18:00Z,2025-08-13T21:50:00Z,2025-08-13T18:18:00Z,2025-08-13T21:43:00Z,76,ERJ-175,Express,90,79,34,0.0,-0.6222222222222222,-0.12222222222222222,2.6470588235294117,73,0,7,0,0,66,0.9605263157894737,0.0,0.0958904109589041,1.106060606060606,4,0,4,0.0547945205479452,Small,US,US,0,1,0,1,0.37547075794058393
UA,1872,2025-08-14,ORD,MSP,2025-08-14T14:40:00Z,2025-08-14T16:19:00Z,2025-08-14T15:10:00Z,2025-08-14T16:35:00Z,150,A320-200,Mainline,57,76,46,30.0,-0.19298245614035087,0.3333333333333333,1.2391304347826086,174,7,6,1,1,119,1.16,0.040229885057471264,0.034482758620689655,1.4621848739495797,2,0,2,0.011494252873563218,Medium,US,US,0,1,0,0,0.3995557228872966
UA,1811,2025-08-07,ORD,MSP,2025-08-07T12:45:00Z,2025-08-07T14:28:00Z,2025-08-07T12:54:00Z,2025-08-07T14:33:00Z,166,B737-MAX8,Mainline,170,170,51,9.0,-0.7,0.0,3.3333333333333335,199,7,10,1,1,137,1.1987951807228916,0.035175879396984924,0.05025125628140704,1.4525547445255473,9,0,9,0.04522613065326633,Medium,US,US,0,1,0,0,0.4108203069976833
UA,1677,2025-08-15,ORD,BOS,2025-08-15T15:48:00Z,2025-08-15T19:18:00Z,2025-08-15T15:45:00Z,2025-08-15T19:14:00Z,166,B737-800,Mainline,53,89,51,-3.0,-0.03773584905660377,0.6792452830188679,1.0392156862745099,189,10,29,2,1,123,1.1385542168674698,0.05291005291005291,0.15343915343915343,1.5365853658536586,21,0,21,0.1111111111111111,Medium,US,US,0,1,0,0,0.4501108995491226
UA,1616,2025-08-11,ORD,GRR,2025-08-11T18:20:00Z,2025-08-11T20:35:00Z,2025-08-11T18:19:00Z,2025-08-11T20:37:00Z,179,B737-900,Mainline,70,85,56,-1.0,-0.2,0.21428571428571427,1.25,213,13,10,2,5,135,1.1899441340782122,0.06103286384976526,0.046948356807511735,1.5777777777777777,5,0,5,0.023474178403755867,Medium,US,US,0,1,0,0,0.4196690007888799
UA,2154,2025-08-02,ORD,ROC,2025-08-02T18:25:00Z,2025-08-02T21:13:00Z,2025-08-02T18:56:00Z,2025-08-02T21:29:00Z,179,B737-900,Mainline,123,147,119,31.0,-0.032520325203252036,0.1951219512195122,1.0336134453781514,215,10,21,2,2,121,1.2011173184357542,0.046511627906976744,0.09767441860465116,1.7768595041322315,4,0,4,0.018604651162790697,Medium,US,US,0,1,0,0,0.42560792924097857
OO,4766,2025-08-02,ORD,OKC,2025-08-02T16:45:00Z,2025-08-02T19:04:00Z,2025-08-02T18:32:00Z,2025-08-02T20:41:00Z,50,CRJ-550,Express,42,26,29,107.0,-0.30952380952380953,-0.38095238095238093,1.4482758620689655,50,1,0,0,1,38,1.0,0.02,0.0,1.3157894736842106,0,0,0,0.0,Small,US,US,0,1,0,1,0.36892149465546475
UA,695,2025-08-01,ORD,SJU,2025-08-01T18:03:00Z,2025-08-01T23:54:00Z,2025-08-01T18:16:00Z,2025-08-02T00:13:00Z,179,B737-MAX9,Mainline,93,124,56,13.0,-0.3978494623655914,0.3333333333333333,1.6607142857142858,234,13,33,1,3,129,1.3072625698324023,0.05555555555555555,0.14102564102564102,1.813953488372093,21,0,21,0.08974358974358974,Medium,US,PR,1,1,0,0,0.4698500958469701
UA,1198,2025-08-11,ORD,CUN,2025-08-11T09:21:00Z,2025-08-11T13:14:00Z,2025-08-11T09:13:00Z,2025-08-11T13:12:00Z,179,B737-900,Mainline,103,99,70,-8.0,-0.32038834951456313,-0.038834951456310676,1.4714285714285715,253,20,22,5,0,106,1.4134078212290502,0.07905138339920949,0.08695652173913043,2.3867924528301887,12,0,12,0.04743083003952569,Medium,US,MX,1,1,0,0,0.4802109298687412
UA,1006,2025-08-09,ORD,LGA,2025-08-09T18:00:00Z,2025-08-09T21:20:00Z,2025-08-09T18:01:00Z,2025-08-09T21:28:00Z,166,B737-800,Mainline,56,48,51,1.0,-0.08928571428571429,-0.14285714285714285,1.0980392156862746,210,14,29,4,0,125,1.2650602409638554,0.06666666666666667,0.1380952380952381,1.68,13,0,13,0.06190476190476191,Medium,US,US,0,1,0,0,0.4537843695545949
G7,4476,2025-08-02,ORD,CAE,2025-08-02T13:55:00Z,2025-08-02T17:00:00Z,2025-08-02T13:48:00Z,2025-08-02T16:45:00Z,50,CRJ-550,Express,112,129,29,-7.0,-0.7410714285714286,0.15178571428571427,3.8620689655172415,55,2,4,0,0,42,1.1,0.03636363636363636,0.07272727272727272,1.3095238095238095,2,0,2,0.03636363636363636,Small,US,US,0,1,0,1,0.39946032950456445
UA,2176,2025-08-09,ORD,STT,2025-08-09T08:48:00Z,2025-08-09T14:54:00Z,2025-08-09T08:48:00Z,2025-08-09T14:55:00Z,166,B737-MAX8,Mainline,140,150,51,0.0,-0.6357142857142857,0.07142857142857142,2.7450980392156863,188,13,7,3,3,76,1.1325301204819278,0.06914893617021277,0.03723404255319149,2.473684210526316,2,0,2,0.010638297872340425,Medium,US,VI,1,1,0,0,0.4458504157089048
OO,5253,2025-08-09,ORD,FCA,2025-08-09T19:42:00Z,2025-08-09T22:48:00Z,2025-08-09T19:50:00Z,2025-08-09T22:54:00Z,76,ERJ-175,Express,164,186,70,8.0,-0.573170731707317,0.13414634146341464,2.342857142857143,75,3,13,1,0,48,0.9868421052631579,0.04,0.17333333333333334,1.5625,0,0,0,0.0,Small,US,US,0,1,0,1,0.4179990057721388
OO,5138,2025-08-11,ORD,MGW,2025-08-11T21:13:00Z,2025-08-11T23:59:00Z,2025-08-11T21:16:00Z,2025-08-12T00:10:00Z,50,CRJ-200,Express,53,28,29,3.0,-0.4528301886792453,-0.4716981132075472,1.8275862068965518,31,1,3,0,0,24,0.62,0.03225806451612903,0.0967741935483871,1.2916666666666667,4,0,4,0.12903225806451613,Small,US,US,0,1,0,1,0.3817167568301834
UA,1923,2025-08-06,ORD,CID,2025-08-06T20:05:00Z,2025-08-06T21:21:00Z,2025-08-07T01:09:00Z,2025-08-07T02:01:00Z,126,B737-700,Mainline,-7,115,43,304.0,0.0,0.0,-0.16279069767441862,106,8,7,3,1,60,0.8412698412698413,0.07547169811320754,0.0660377358490566,1.7666666666666666,4,0,4,0.03773584905660377,Medium,US,US,0,1,0,0,0.41666952177070765
UA,1708,2025-08-02,ORD,CLE,2025-08-02T19:52:00Z,2025-08-02T22:17:00Z,2025-08-02T19:57:00Z,2025-08-02T22:07:00Z,126,B737-700,Mainline,167,170,43,5.0,-0.7425149700598802,0.017964071856287425,3.883720930232558,135,7,11,1,0,82,1.0714285714285714,0.05185185185185185,0.08148148148148149,1.646341463414634,4,0,4,0.02962962962962963,Medium,US,US,0,1,0,0,0.4190063748036885
OO,5610,2025-08-15,ORD,CHO,2025-08-15T18:06:00Z,2025-08-15T21:12:00Z,2025-08-15T18:05:00Z,2025-08-15T21:05:00Z,50,CRJ-550,Express,67,48,29,-1.0,-0.5671641791044776,-0.2835820895522388,2.310344827586207,37,1,0,1,0,29,0.74,0.02702702702702703,0.0,1.2758620689655173,3,0,3,0.08108108108108109,Small,US,US,0,1,0,1,0.36446244412181594
UA,2628,2025-08-07,ORD,BNA,2025-08-07T21:30:00Z,2025-08-07T23:20:00Z,2025-08-07T22:24:00Z,2025-08-08T00:01:00Z,179,B737-900,Mainline,93,67,56,54.0,-0.3978494623655914,-0.27956989247311825,1.6607142857142858,123,2,12,0,1,92,0.6871508379888268,0.016260162601626018,0.0975609756097561,1.3369565217391304,1,0,1,0.008130081300813009,Medium,US,US,0,1,0,0,0.3738450433719114
OO,5383,2025-08-09,ORD,TVC,2025-08-09T13:55:00Z,2025-08-09T16:12:00Z,2025-08-09T13:59:00Z,2025-08-09T16:07:00Z,50,CRJ-550,Express,40,36,29,4.0,-0.275,-0.1,1.3793103448275863,65,5,2,0,1,39,1.3,0.07692307692307693,0.03076923076923077,1.6666666666666667,2,0,2,0.03076923076923077,Small,US,US,0,1,0,1,0.42793331507311383
OO,5353,2025-08-08,ORD,GRR,2025-08-08T09:05:00Z,2025-08-08T11:17:00Z,2025-08-08T09:28:00Z,2025-08-08T11:36:00Z,50,CRJ-550,Express,92,111,29,23.0,-0.6847826086956522,0.20652173913043478,3.1724137931034484,45,0,3,0,0,39,0.9,0.0,0.06666666666666667,1.1538461538461537,0,0,0,0.0,Small,US,US,0,1,0,1,0.3640160255726823
YX,3663,2025-08-06,ORD,BGR,2025-08-06T18:10:00Z,2025-08-06T21:59:00Z,2025-08-06T18:37:00Z,2025-08-06T22:14:00Z,76,ERJ-175,Express,79,84,34,27.0,-0.569620253164557,0.06329113924050633,2.323529411764706,72,3,8,0,1,50,0.9473684210526315,0.041666666666666664,0.1111111111111111,1.44,0,0,0,0.0,Small,US,US,0,1,0,1,0.40192536976644944
OO,5726,2025-08-03,ORD,TYS,2025-08-03T07:25:00Z,2025-08-03T10:17:00Z,2025-08-03T07:35:00Z,2025-08-03T10:15:00Z,50,CRJ-550,Express,48,109,29,10.0,-0.3958333333333333,1.2708333333333333,1.6551724137931034,72,7,6,0,1,36,1.44,0.09722222222222222,0.08333333333333333,2.0,10,0,10,0.1388888888888889,Small,US,US,0,1,0,1,0.4763437494599102
UA,2006,2025-08-13,ORD,GUA,2025-08-13T09:14:00Z,2025-08-13T12:45:00Z,2025-08-13T09:16:00Z,2025-08-13T12:53:00Z,166,B737-MAX8,Mainline,206,139,65,2.0,-0.6844660194174758,-0.32524271844660196,3.169230769230769,172,7,56,2,3,114,1.036144578313253,0.040697674418604654,0.32558139534883723,1.5087719298245614,45,0,45,0.2616279069767442,Medium,US,GT,1,1,0,0,0.5049197573307604
UA,2154,2025-08-08,ORD,ROC,2025-08-08T18:25:00Z,2025-08-08T21:13:00Z,2025-08-08T18:37:00Z,2025-08-08T21:34:00Z,179,B737-900,Mainline,93,127,56,12.0,-0.3978494623655914,0.3655913978494624,1.6607142857142858,164,6,18,2,4,115,0.9162011173184358,0.036585365853658534,0.10975609756097561,1.4260869565217391,0,0,0,0.0,Medium,US,US,0,1,0,0,0.39844510336212546
OO,5607,2025-08-10,ORD,TUS,2025-08-10T09:20:00Z,2025-08-10T11:26:00Z,2025-08-10T09:15:00Z,2025-08-10T11:24:00Z,70,ERJ-175,Express,101,117,34,-5.0,-0.6633663366336634,0.15841584158415842,2.9705882352941178,75,1,7,0,2,55,1.0714285714285714,0.013333333333333334,0.09333333333333334,1.3636363636363635,9,0,9,0.12,Small,US,US,0,1,0,1,0.3997866293705207
